src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.81.50.100,192.168.50.200,52274,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,470221.99630737305,8572.54665169902,27.64651611810649,17.013240688065533,10.633275430040959,8,5,797,3234,327.0,66.0,99.625,85.97955789023342,1514.0,66.0,646.8,708.0718607599091,1514,66,310.0769230769231,517.9249220225563,268246.224852071,160,100,20,1,39185.166358947754,268653.86962890625,0.0,77580.62946957065,468478.9180755615,282463.07373046875,0.0,66925.55972508022,97682.47276328558,468970.29876708984,268653.86962890625,2639.293670654297,117242.57469177246,114435.08665134278,0,0,0,0,1,0,0,0,0,0,0,0.625,310.0769230769231,32120,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.625,646.8,0,8,5,797,3234,Brute Force
10.81.50.100,192.168.50.200,52288,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,53714.99061584473,8898.819389516948,130.3174387586164,74.46710786206651,55.850330896549885,4,3,272,206,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,68.66666666666667,3.7712361663282534,74,66,68.28571428571429,3.6140316116210056,13.061224489795922,80,60,20,0,8952.498435974121,22921.323776245117,1492.7387237548828,7527.928081452097,53714.99061584473,34141.54052734375,6394.863128662109,17904.996871948242,11810.270661860153,47242.164611816406,24320.84083557129,22921.323776245117,23621.082305908203,699.7585296630859,0,0,0,0,1,0,0,0,0,0,0,0.75,68.28571428571429,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.66666666666667,0,4,3,272,206,Brute Force
10.81.50.100,192.168.50.200,52292,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,23907.184600830078,19993.989588527435,292.7990107106528,167.31372040608733,125.4852903045655,4,3,272,206,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,68.66666666666667,3.7712361663282534,74,66,68.28571428571429,3.6140316116210056,13.061224489795922,80,60,20,0,3984.530766805013,7358.312606811523,1441.2403106689453,1775.2142104283455,23907.184600830078,10441.303253173828,3800.630569458008,7969.061533610026,2964.504105597306,15107.63168334961,10696.887969970703,4410.743713378906,7553.815841674805,3143.0721282958984,0,0,0,0,1,0,0,0,0,0,0,0.75,68.28571428571429,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.66666666666667,0,4,3,272,206,Brute Force
10.81.50.100,192.168.50.200,52308,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,25131.702423095703,16393.636732757805,238.74228251589034,159.16152167726023,79.58076083863011,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,5026.340484619141,9131.669998168945,1645.0881958007812,2830.260768607589,25131.702423095703,10441.064834594727,5558.967590332031,8377.2341410319,2063.265772589647,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52324,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,52214.14566040039,9154.607318654624,134.06328709326854,76.60759262472489,57.45569446854367,4,3,272,206,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,68.66666666666667,3.7712361663282534,74,66,68.28571428571429,3.6140316116210056,13.061224489795922,80,60,20,0,8702.357610066732,23119.92645263672,1138.2102966308594,7165.276181834661,52214.14566040039,33135.89096069336,8940.21987915039,17404.715220133465,11134.364457053642,45017.00401306152,23119.92645263672,21897.077560424805,22508.50200653076,611.424446105957,0,0,0,0,1,0,0,0,0,0,0,0.75,68.28571428571429,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.66666666666667,0,4,3,272,206,Brute Force
10.81.50.100,192.168.50.200,52330,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,52213.90724182129,9154.649120323651,134.06389925160158,76.60794242948663,57.45595682211497,4,3,272,206,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,68.66666666666667,3.7712361663282534,74,66,68.28571428571429,3.6140316116210056,13.061224489795922,80,60,20,0,8702.31787363688,23066.75910949707,1347.3033905029297,7214.288080834197,52213.90724182129,34141.54052734375,8630.514144897461,17404.63574727376,11839.413097015939,43056.72645568848,23066.75910949707,19989.967346191406,21528.36322784424,1538.395881652832,0,0,0,0,1,0,0,0,0,0,0,0.75,68.28571428571429,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.66666666666667,0,4,3,272,206,Brute Force
10.81.50.100,192.168.50.200,52332,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,443280.4584503174,5829.266665698536,29.32680598068149,20.30317337124103,9.023632609440458,9,4,864,1720,328.0,66.0,96.0,82.06230695162196,1514.0,66.0,430.0,625.8562135187283,1514,66,198.76923076923077,385.9370522300544,148947.40828402372,180,80,20,1,36940.038204193115,227084.63668823242,0.0,75025.58369247163,442605.49545288086,237049.81803894043,0.0,55325.68693161011,89439.15147651764,433541.53633117676,227084.63668823242,2186.298370361328,144513.8454437256,101070.8267995837,0,0,0,0,1,0,0,0,0,0,0,0.4444444444444444,198.76923076923077,32120,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,430.0,0,9,4,864,1720,Brute Force
10.81.50.100,192.168.50.200,52344,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,421170.4730987549,31139.409900951985,45.11237423698724,18.99468388925779,26.117690347729457,8,11,797,12318,327.0,66.0,99.625,85.97955789023342,1514.0,66.0,1119.8181818181818,643.6992265141198,1514,66,690.2631578947369,704.7767725804923,496710.29916897503,160,220,20,1,23398.359616597492,201555.0136566162,0.0,52846.8168844307,420660.97259521484,204460.62088012695,0.0,60094.42465645926,71794.6479222979,410565.8531188965,201555.0136566162,55.789947509765625,41056.58531188965,79210.01613087086,0,0,0,0,1,0,0,0,0,0,0,1.375,690.2631578947369,32120,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11584.0,8.0,0.0,1852478.9360988257,99.625,1119.8181818181818,0,8,11,797,12318,Brute Force
10.81.50.100,192.168.50.200,52350,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,454504.72831726074,5390.482974887363,24.202168458677953,15.401379928249606,8.800788530428346,7,4,730,1720,326.0,66.0,104.28571428571429,90.55655578652694,1514.0,66.0,430.0,625.8562135187283,1514,66,222.72727272727272,414.973622581022,172203.10743801654,140,80,20,1,45450.472831726074,240662.5747680664,0.476837158203125,76690.07310354778,451455.83152770996,248898.74458312988,0.476837158203125,75242.63858795166,90823.13757226411,443811.89346313477,240662.5747680664,8284.09194946289,147937.29782104492,100504.1050708227,0,0,0,0,1,0,0,0,0,0,0,0.5714285714285714,222.72727272727272,32120,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.28571428571429,430.0,0,7,4,730,1720,Brute Force
10.81.50.100,192.168.50.200,52360,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,398337.60261535645,67626.05343591407,77.82343368154044,27.614766790224024,50.20866689131641,11,20,994,25944,326.0,66.0,90.36363636363636,74.54988900335951,1514.0,66.0,1297.2,516.089294599297,1514,66,868.9677419354839,712.2029197914154,507232.9989594173,220,400,20,1,13277.920087178549,193420.6485748291,0.0,47653.91932881619,397857.9044342041,195031.64291381836,0.0,39785.79044342041,77222.15780590707,396249.53269958496,193900.34675598145,52.45208740234375,20855.238563136052,58645.014853815985,0,0,0,0,1,0,0,0,0,0,0,1.8181818181818181,868.9677419354839,32120,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24616.0,17.0,0.0,2545474.4030965706,90.36363636363636,1297.2,0,11,20,994,25944,Brute Force
10.81.50.100,192.168.50.200,52370,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,419638.15689086914,5685.850918987097,23.830054144958495,14.298032486975098,9.532021657983398,6,4,666,1720,328.0,66.0,111.0,97.08930596792489,1514.0,66.0,430.0,625.8562135187283,1514,66,238.6,432.15372264970716,186756.84000000003,120,80,20,1,46626.461876763235,215714.2162322998,0.0,82771.29134924302,419098.1388092041,226373.43406677246,0.0,83819.62776184082,100747.23984914616,416959.0473175049,215714.2162322998,4553.794860839844,138986.34910583496,95374.88864136352,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,238.6,32120,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,430.0,0,6,4,666,1720,Brute Force
10.81.50.100,192.168.50.200,52384,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,14472.007751464844,28468.752026359143,414.59347611202634,276.3956507413509,138.19782537067545,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,2894.4015502929688,9177.684783935547,720.0241088867188,3175.1830641539136,14472.007751464844,9177.684783935547,1852.9891967773438,4824.002583821614,3146.068567393312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52390,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,22923.946380615234,17972.472678107126,261.73503900156004,174.49002600104004,87.24501300052002,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,4584.789276123047,10166.406631469727,1426.69677734375,2957.49762396854,22923.946380615234,10166.406631469727,5819.3206787109375,7641.315460205078,1843.0133785279363,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52392,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,17564.29672241211,23456.675010180534,341.60206325505635,227.73470883670421,113.86735441835211,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,3512.859344482422,10166.406631469727,980.1387786865234,3423.4484570840305,17564.29672241211,10166.406631469727,3175.497055053711,5854.76557413737,3078.601874674894,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52398,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,15208.244323730469,31430.32093810748,460.27666645764094,263.01523797579483,197.2614284818461,4,3,272,206,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,68.66666666666667,3.7712361663282534,74,66,68.28571428571429,3.6140316116210056,13.061224489795922,80,60,20,0,2534.7073872884116,8024.930953979492,263.9293670654297,2567.7350002368794,15208.244323730469,8024.930953979492,3318.309783935547,5069.414774576823,2101.7493417447417,10484.695434570312,10220.766067504883,263.9293670654297,5242.347717285156,4978.418350219727,0,0,0,0,1,0,0,0,0,0,0,0.75,68.28571428571429,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.66666666666667,0,4,3,272,206,Brute Force
10.81.50.100,192.168.50.200,52402,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,13597.249984741211,30300.244568743314,441.26569760305796,294.177131735372,147.088565867686,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,2719.449996948242,7605.075836181641,1243.8297271728516,2454.9196291018493,13597.249984741211,7605.075836181641,2791.4047241210938,4532.416661580403,2179.116130745422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52412,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,14199.73373413086,29014.62856375298,422.5431344235871,281.69542294905807,140.84771147452904,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,2839.946746826172,9276.151657104492,688.3144378662109,3231.763836555664,14199.73373413086,9276.151657104492,2274.9900817871094,4733.24457804362,3215.9392763929086,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52414,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,20238.876342773438,20356.86137027613,296.4591461690698,197.6394307793799,98.81971538968995,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,4047.7752685546875,15292.40608215332,607.2521209716797,5664.38394971092,20238.876342773438,15292.40608215332,1828.4320831298828,6746.2921142578125,6065.905754507284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52424,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,14621.734619140625,28177.23141142708,410.3480302635012,273.5653535090008,136.7826767545004,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,2924.346923828125,9075.641632080078,690.2217864990234,3141.646173133276,14621.734619140625,9075.641632080078,2428.0548095703125,4873.911539713542,2984.3950910053677,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
10.81.50.100,192.168.50.200,52426,80,00:0c:29:61:2d:56,00:0c:29:fd:57:16,6,2025-05-31 11:15:40,6511.688232421875,63270.8424135911,921.4200351493848,614.2800234329233,307.14001171646163,4,2,272,140,74.0,66.0,68.0,3.4641016151377544,74.0,66.0,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,80,40,20,0,1302.337646484375,2274.9900817871094,736.9518280029297,561.0807430480929,6511.688232421875,2741.575241088867,1495.1229095458984,2170.562744140625,514.1916992317006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,68.66666666666667,32120,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,0,4,2,272,140,Brute Force
